-91.86,-123.10,-129.30
-90.65,-123.42,-127.68
-80.55,-136.39,-119.05
-41.21,-156.70,-105.21
-5.88,-176.58,-93.74
9.37,169.81,-91.92
17.22,161.68,-95.77
18.17,159.97,-94.66
20.09,14.34,-85.70
75.26,7.65,-77.62
149.75,0.57,-75.48
144.74,-3.48,-64.26
138.89,0.19,-60.44
124.17,3.19,-67.96
57.67,5.36,-73.28
23.06,9.39,-76.70
14.29,13.15,-86.82
15.24,164.72,-90.42
20.27,159.09,-93.36
20.64,18.92,-87.35
21.91,14.29,-86.92
148.95,12.11,-83.26
149.10,8.09,-69.06
137.50,5.94,-52.24
131.39,12.99,-48.54
115.86,9.60,-63.48
60.03,9.41,-72.51
25.92,10.10,-75.62
10.65,9.19,-86.58
4.82,173.80,-100.69
8.94,170.95,-105.98
11.78,166.66,-96.62
15.22,163.91,-91.15
31.08,13.54,-82.25
