-79.8, -111.0, -106.58
-61.58, -125.2, -97.27
-24.81, -34.42, -82.42
9.38, -6.32, -76.98
48.71, 21.5, -62.54
77.87, 43.44, -23.35
101.78, 63.49, 46.23
122.71, 119.89, 100.6
123.34, 119.36, 106.93
109.52, 70.05, 88.36
77.9, 64.83, 15.14
50.01, 40.3, -6.1
32.21, 34.16, 4.13
26.56, 33.66, 9.97
30.04, 30.33, 2.49
31.45, 29.4, -2.87
30.36, 29.15, -0.04
33.46, 29.75, 0.5
40.32, 31.29, 1.97
46.06, 28.22, 4.43
53.08, 27.27, 6.28
57.55, 23.8, 4.85
57.79, 17.83, -2.45
55.21, 10.97, -14.71
47.91, 1.37, -33.73
33.03, -13.64, -50.96
-3.24, -43.51, -64.61
-46.68, -57.22, -82.7
-74.71, -116.53, -103.85
-83.78, -111.69, -114.98
-90.12, -106.45, -119.48
-97.8, -102.9, -128.66
-100.24, -101.74, -136.73
-97.61, -102.29, -135.83
-95.89, -102.96, -132.11
-94.56, -103.46, -127.96
-93.29, -104.14, -124.44
-92.56, -104.77, -121.97
-92.27, -104.98, -119.82
-92.02, -104.78, -118.5
-91.85, -104.69, -118.54
-92.33, -104.6, -119.41
-93.0, -104.38, -120.06
-93.79, -104.28, -121.21
-94.44, -104.13, -122.29
-94.74, -103.94, -122.88
-95.0, -103.86, -123.42
-95.29, -103.83, -123.92
-95.47, -103.75, -124.43
-95.85, -103.73, -125.31
