-86.74,-117.70,-109.83
-67.76,-123.70,-97.88
-38.82,-39.62,-89.41
-10.64,-13.92,-86.64
16.20,10.69,-82.70
36.87,31.30,-80.22
57.37,50.93,-69.28
76.97,70.93,-48.09
95.22,79.41,36.21
112.60,112.16,93.26
132.32,125.85,128.92
152.44,142.55,146.65
154.88,145.27,147.09
151.79,143.80,150.30
148.32,142.85,155.55
144.68,141.43,156.28
138.43,136.51,159.55
123.52,121.55,165.80
90.48,95.04,-147.34
51.22,44.56,-43.29
36.58,12.63,-45.96
62.64,54.64,-32.78
48.87,30.12,-39.74
47.79,32.34,-45.59
47.65,32.39,-42.58
