-92.68, -95.48, 161.31
-94.11, -93.95, 101.43
-96.14, -77.69, 46.38
-96.31, -65.57, 27.89
-96.61, -51.94, 19.59
-95.74, -40.97, 13.23
-91.39, -32.34, 5.01
-79.01, -26.03, -9.33
-64.11, -23.0, -8.7
-46.7, -22.81, 0.22
-25.37, -23.15, 13.9
-3.94, -19.23, 33.56
3.6, -17.22, 39.16
2.83, -15.81, 41.81
-4.99, -15.36, 42.7
-22.27, -17.01, 39.52
-51.15, -21.23, 32.47
-79.69, -27.25, 23.27
-94.2, -31.96, 15.07
-94.2, -32.44, 3.69
-86.16, -29.32, -1.98
-73.94, -26.37, -2.77
-59.01, -24.42, 0.85
-41.53, -24.16, 9.99
-18.87, -24.1, 24.21
0.56, -21.83, 40.16
-3.59, -17.88, 44.29
-18.63, -18.06, 42.64
-43.87, -19.74, 37.79
-72.59, -22.04, 31.53
-94.19, -26.33, 22.61
-102.22, -31.17, 6.87
-97.58, -30.47, -6.25
-89.27, -27.84, -4.09
-76.34, -25.4, -4.72
-61.18, -22.87, -4.02
-44.44, -22.09, 2.66
-23.72, -22.03, 15.19
-3.91, -21.13, 28.14
4.75, -20.27, 35.82
3.39, -19.06, 39.26
-6.26, -19.36, 37.24
-23.84, -20.9, 33.42
-48.07, -23.01, 27.69
-70.02, -25.5, 21.28
-82.25, -28.43, 11.94
-86.88, -31.73, 6.32
-88.44, -35.8, 4.1
-88.64, -41.45, 2.1
-88.19, -48.41, -0.42
-87.79, -56.17, -2.04
-87.93, -71.11, -3.95
-88.53, -78.4, -5.7
-89.6, -83.95, -1.49
-89.96, -87.71, 2.1
-90.04, -89.93, 38.95
-89.78, -91.29, -166.71
-89.69, -91.89, -166.63
-89.55, -92.32, -164.79
-89.21, -92.64, -158.29
-89.06, -92.84, -156.19
-89.2, -92.99, -160.21
-89.33, -93.24, -164.5
-89.57, -93.56, -169.45
-89.68, -93.89, -171.91
-89.73, -94.12, -172.77
-89.85, -94.3, -174.36
-90.01, -94.5, -176.51
-90.16, -94.68, -178.21
-90.31, -94.85, -179.67
-90.4, -95.0, 179.34
-90.47, -95.14, 178.64
-90.55, -95.27, 177.88
-90.71, -95.49, 176.52
