-85.40,-106.28,-107.89
-78.87,-104.69,-97.08
-63.39,-67.99,-76.45
-43.44,-48.26,-68.07
-22.93,-24.68,-64.03
-1.60,0.89,-62.20
17.37,22.81,-54.49
34.25,41.86,-42.92
50.91,57.07,-26.41
63.78,63.02,-7.10
72.36,60.76,16.43
81.64,60.27,47.27
100.10,62.21,74.84
84.64,68.06,51.55
70.84,73.49,8.01
63.78,73.14,-36.13
58.41,66.82,-61.52
56.94,64.95,-63.38
60.06,68.61,-47.11
64.48,68.91,-15.87
70.39,66.63,17.62
79.16,63.88,52.67
86.71,62.19,69.19
73.81,67.21,48.90
62.02,70.85,10.09
53.88,68.45,-28.77
49.42,62.76,-52.98
47.06,59.89,-61.64
45.18,60.42,-60.02
