-52.12,-129.26,-93.39
-60.82,-122.37,-98.78
-62.68,-120.20,-98.78
-65.24,-116.92,-98.76
-67.84,-113.08,-95.46
-70.27,-70.36,-89.18
-72.17,-72.86,-81.68
-73.20,-74.08,-77.29
-72.83,-73.65,-78.50
-71.25,-71.94,-82.89
-67.85,-68.05,-88.70
-62.39,-118.16,-92.25
-54.44,-126.70,-93.19
-45.15,-136.06,-92.64
-35.86,-144.89,-91.42
-28.45,-28.47,-89.98
-24.45,-25.11,-88.75
-24.49,-25.38,-88.09
-28.61,-29.27,-88.41
-35.63,-144.46,-90.23
-43.66,-137.21,-92.79
-51.41,-130.17,-95.83
-58.23,-123.68,-98.21
-63.13,-118.91,-99.79
-66.28,-115.91,-101.10
-68.01,-114.40,-101.98
-69.04,-113.71,-101.95
