-52.45,-64.80,-80.79
-52.80,-65.15,-80.56
-53.01,-65.09,-80.68
-53.21,-64.61,-81.21
-53.33,-63.79,-82.01
-52.95,-62.73,-82.79
-47.97,-56.18,-85.60
-46.66,-55.19,-85.73
-45.31,-54.44,-85.71
-44.14,-54.14,-85.55
-43.84,-54.30,-85.45
-44.54,-54.92,-85.42
-45.52,-56.01,-85.28
-46.70,-57.35,-85.09
-55.64,-65.39,-83.73
-56.21,-66.19,-83.20
-56.10,-66.65,-82.52
-55.83,-66.76,-82.02
-55.39,-66.53,-81.71
-54.81,-65.93,-81.73
-54.36,-65.01,-82.09
-53.58,-63.92,-82.45
-48.27,-56.83,-85.21
-47.55,-55.99,-85.52
-47.06,-55.43,-85.76
-46.99,-55.21,-85.98
-47.36,-55.37,-86.15
-48.09,-55.89,-86.24
-48.85,-56.73,-86.16
-49.88,-57.92,-86.02
-54.21,-66.02,-82.24
-53.70,-66.71,-80.93
-52.55,-66.99,-79.46
-51.34,-66.77,-78.38
-50.06,-66.18,-77.68
-48.99,-65.32,-77.49
-48.34,-64.21,-77.84
-47.56,-63.03,-78.37
-46.60,-57.23,-84.58
-47.24,-56.99,-85.32
-47.85,-56.89,-85.86
-48.30,-56.99,-86.16
-48.55,-57.32,-86.22
-48.90,-57.88,-86.13
-49.37,-58.74,-85.90
-51.06,-65.07,-81.40
-50.65,-65.51,-80.32
-50.11,-65.70,-79.37
-49.42,-65.72,-78.65
-48.68,-65.55,-78.16
-48.45,-65.06,-78.27
-48.18,-64.23,-78.66
-47.64,-63.21,-79.24
-49.92,-57.56,-86.67
-50.60,-57.37,-87.22
-50.73,-57.25,-87.40
-50.64,-57.36,-87.31
-50.46,-57.57,-87.04
-49.51,-58.13,-86.28
-49.18,-64.72,-79.50
-49.41,-65.39,-78.70
-49.67,-65.80,-78.26
-49.79,-65.85,-78.22
-49.90,-65.48,-78.70
-50.03,-64.78,-79.59
-50.21,-63.91,-80.66
-50.28,-63.00,-81.82
-43.11,-57.99,-84.61
-40.52,-57.07,-84.47
-38.57,-56.35,-84.34
-36.89,-55.77,-84.23
-35.31,-55.32,-84.04
-35.75,-55.15,-84.16
-37.15,-55.30,-84.33
-39.69,-55.92,-84.66
-43.75,-57.03,-85.30
-62.84,-64.64,-89.09
-62.96,-65.12,-88.88
-63.13,-65.42,-88.76
-62.55,-65.50,-88.35
-61.71,-65.33,-87.89
-60.69,-64.94,-87.45
-62.87,-124.74,-94.13
-64.62,-124.64,-94.85
-66.02,-124.16,-95.16
-66.82,-123.43,-95.16
-67.31,-122.59,-95.14
-67.75,-121.55,-95.11
-69.90,-114.60,-93.59
-69.82,-113.79,-93.04
-69.44,-113.32,-92.39
-69.00,-113.18,-91.90
-68.59,-113.33,-91.68
-68.33,-113.80,-91.84
-68.29,-114.47,-92.32
-68.24,-115.30,-92.91
