-61.96,-62.66,-89.49
-49.22,-57.06,-81.86
-42.22,-46.49,-82.81
-33.36,-34.43,-87.31
-23.33,-24.27,-87.31
-12.56,-15.13,-84.17
-0.41,-7.27,-79.59
14.60,-1.89,-73.95
34.65,-0.02,-70.76
66.90,-0.66,-66.92
86.78,-2.92,-59.06
79.03,-3.00,-55.49
53.23,-1.57,-61.05
23.68,0.87,-71.39
10.87,1.91,-77.65
12.09,4.21,-76.28
16.74,5.01,-75.00
22.62,5.33,-76.18
41.41,3.82,-75.31
77.57,2.94,-72.29
92.41,2.21,-65.42
79.00,1.38,-59.68
49.72,2.94,-65.43
24.24,4.98,-73.54
16.98,7.41,-76.15
17.05,10.88,-77.45
18.99,13.08,-79.99
19.89,14.66,-84.04
24.96,13.57,-83.41
52.60,11.03,-80.41
