59.30,-70.18,-77.08
67.86,-70.98,-73.75
76.14,-73.37,-65.73
79.64,-76.78,-53.64
79.45,-80.06,-38.35
76.86,-82.36,-17.55
73.59,-83.17,9.81
70.71,-82.33,36.36
69.19,-80.24,57.92
68.82,-77.83,70.83
68.83,-76.06,77.52
68.63,-75.53,79.57
69.58,-77.27,78.05
72.88,-81.37,72.08
78.73,-86.79,34.38
90.21,-83.52,-74.34
101.89,-74.38,-85.45
109.90,-65.06,-85.21
118.97,-52.34,-83.40
126.91,-41.79,-82.82
135.10,-31.65,-82.65
142.91,-21.71,-82.10
153.75,-8.72,-81.20
160.97,0.67,-80.16
168.25,8.74,-80.45
166.78,16.34,-79.99
142.52,22.94,-78.77
121.55,30.42,-78.18
105.36,38.75,-79.55
82.07,45.34,-82.79
62.74,51.66,-86.57
51.59,122.55,-92.85
47.12,116.10,-105.37
50.62,112.33,-116.09
56.11,109.97,-131.18
59.92,109.33,-140.65
62.95,108.51,-144.74
63.89,107.93,-145.42
63.39,107.75,-143.87
