-72.88,-112.51,-97.15
-72.40,-113.86,-97.68
-71.81,-116.33,-98.62
-72.37,-120.42,-100.91
-74.90,-126.61,-103.50
-82.14,-134.34,-106.25
-92.48,-143.47,-109.59
-103.71,-153.55,-111.87
-111.06,-163.48,-114.08
-115.71,-173.35,-114.89
-114.69,177.16,-116.03
-103.86,168.53,-119.12
-93.46,160.36,-121.88
-86.02,153.06,-117.20
-68.12,144.60,-110.50
-60.30,136.84,-109.64
-51.73,131.44,-113.44
-38.68,126.92,-117.72
-21.84,122.62,-121.55
-3.62,118.22,-124.70
16.86,113.41,-126.92
35.01,108.89,-131.22
68.38,99.27,-158.90
