135.76,-111.80,-93.77
-56.90,-68.08,-87.94
-54.42,-65.01,-82.52
-47.60,-57.34,-78.74
-36.68,-46.68,-76.50
-22.63,-34.80,-73.76
-7.46,-22.04,-71.88
7.87,-7.47,-72.06
24.05,8.34,-72.77
43.36,23.43,-69.37
67.30,37.58,-56.34
90.54,48.51,-31.71
111.44,50.51,1.72
127.52,44.68,35.23
138.24,39.31,65.85
140.71,38.69,81.75
134.04,45.33,78.41
120.37,57.87,65.83
99.91,67.61,21.95
80.78,46.31,-25.94
63.34,30.13,-38.12
56.62,32.56,-39.80
56.67,29.27,-37.65
57.58,31.19,-46.78
58.58,30.50,-44.97
63.24,32.84,-39.52
