16.16,6.69,2.56
30.33,16.95,26.34
17.65,17.76,66.47
-20.30,9.74,75.46
-43.59,-5.18,53.31
-74.60,-32.26,16.46
-71.67,-43.66,-28.42
-56.42,-46.45,-43.50
-27.82,-33.71,-74.01
-3.61,-4.10,-82.70
18.51,4.24,-38.07
5.32,9.68,-30.74
5.10,7.26,-15.96
17.18,14.57,27.45
22.89,26.06,43.34
26.40,12.48,47.88
45.22,14.12,40.97
48.42,7.99,1.35
40.44,-1.68,-18.36
37.47,-2.97,-47.96
-48.37,-0.49,-76.95
-82.91,-13.65,-12.95
-27.97,-25.85,33.21
-10.32,-3.39,21.75
-6.93,-4.34,29.33
