-76.95,-106.02,-100.99
-66.75,-66.97,-89.31
-51.26,-53.35,-83.69
-33.35,-34.86,-84.56
-12.35,-13.34,-85.28
10.14,9.01,-81.80
29.86,29.46,-78.89
47.96,48.78,-73.83
68.04,69.15,-80.87
90.26,100.49,-149.85
105.22,108.44,167.91
119.44,119.09,153.84
135.91,132.47,154.82
143.78,138.25,157.93
145.93,140.21,160.74
143.02,137.12,165.80
131.84,128.97,170.56
113.69,117.56,-177.48
92.16,108.66,-144.54
69.86,111.33,-93.87
48.83,55.77,-68.42
29.39,37.86,-56.92
11.05,14.26,-50.35
3.37,11.92,-43.04
2.82,13.76,-34.84
4.10,13.57,-35.20
