-70.57,-114.24,-95.86
-59.73,-123.36,-93.23
-36.31,-145.55,-91.79
-3.39,-4.71,-88.62
31.19,23.70,-78.19
57.14,49.91,-65.30
74.63,69.47,-54.43
82.08,73.52,-35.62
86.85,75.04,-18.66
93.23,76.24,10.66
103.31,71.91,49.49
112.86,65.49,77.39
116.99,62.38,86.03
108.36,66.98,67.96
85.34,63.30,8.97
49.19,28.08,-20.07
25.95,22.75,-0.07
20.06,17.78,18.63
30.34,9.81,-3.14
31.19,2.55,-9.57
31.93,-1.02,-17.75
32.83,-3.34,-20.20
34.60,-4.35,-20.70
37.77,-4.51,-18.81
45.36,-3.52,-20.87
48.08,-3.90,-23.50
52.48,-12.04,-22.16
