-93.12,-111.67,-106.87
-92.08,-119.34,-117.31
-90.07,-129.68,-122.62
-85.86,-138.47,-125.09
-82.03,-145.07,-125.40
-77.07,-149.88,-122.95
-69.97,-154.67,-120.92
-65.52,-163.32,-124.82
-64.80,-176.08,-130.11
-67.20,170.88,-128.99
-74.52,159.97,-130.32
-83.42,151.92,-131.62
-93.14,146.82,-132.85
-106.66,143.32,-127.90
-96.05,149.31,-132.18
-100.33,150.97,-130.73
-99.52,152.01,-132.01
-100.45,155.59,-130.31
-102.13,156.99,-127.79
-102.08,158.87,-126.92
-97.89,162.17,-129.37
-97.92,161.36,-129.53
-97.14,160.71,-130.11
