-77.47,-111.53,-106.97
-69.14,-114.74,-98.65
-56.40,-56.94,-88.51
-39.94,-42.77,-79.90
-20.37,-23.02,-74.20
1.97,1.30,-70.11
22.12,23.56,-61.72
39.67,44.65,-50.41
57.32,63.02,-37.39
72.55,71.65,-10.45
82.09,68.06,20.68
89.82,62.54,45.14
107.26,63.49,78.08
104.53,68.83,79.55
83.71,80.82,16.53
69.47,73.20,-60.24
64.91,68.02,-77.47
64.81,67.57,-78.53
70.30,73.66,-65.66
76.17,77.61,-26.31
84.20,76.30,20.05
91.89,72.92,48.38
95.39,72.96,60.29
88.41,78.44,41.92
77.46,80.41,-27.05
68.77,73.46,-65.59
63.59,68.27,-76.07
59.22,65.52,-73.85
55.17,64.17,-67.17
51.70,62.86,-60.59
50.24,62.57,-56.24
50.91,63.28,-54.28
