-60.63,-122.66,-98.52
-53.44,-130.58,-99.03
-44.37,-140.40,-99.21
-35.86,-148.58,-97.46
-30.58,-152.93,-95.54
-30.39,-152.80,-95.08
-35.48,-147.65,-95.40
-44.55,-138.88,-97.07
-55.57,-128.18,-100.34
-66.12,-117.13,-104.04
-74.45,-107.49,-104.96
-79.91,-101.05,-102.74
-82.67,-98.02,-101.65
-82.79,-98.07,-103.14
-80.45,-100.68,-102.99
-76.42,-105.19,-102.78
-70.54,-111.84,-102.34
-62.52,-120.66,-100.96
-52.89,-130.97,-99.49
-43.34,-140.70,-97.79
-36.05,-147.69,-96.16
-32.64,-150.44,-94.74
-33.66,-149.04,-94.15
